unix_time,sample_id,pressure_pa,temperature_c,height_m,kf_pressure_pa,kf_height_m
1783575965,176,98563.0,26.05,159.44,98566.81,159.1
1783575965,177,98568.0,26.05,159.0,98567.0,159.09
1783575965,178,98568.0,26.05,159.0,98567.16,159.07
1783575965,179,98567.0,26.05,159.09,98567.14,159.08
1783575965,180,98567.0,26.05,159.09,98567.14,159.08
1783575965,181,98569.0,26.05,158.92,98567.44,159.06
1783575965,182,98569.0,26.05,158.92,98567.69,159.04
1783575966,183,98567.0,26.05,159.1,98567.58,159.05
1783575966,184,98567.0,26.05,159.1,98567.48,159.06
1783575966,185,98566.0,26.05,159.19,98567.25,159.08
1783575966,186,98566.0,26.05,159.19,98567.05,159.1
1783575966,187,98567.0,26.05,159.1,98567.04,159.1
1783575966,188,98564.0,26.05,159.37,98566.92,159.12
1783575966,189,98567.0,26.06,159.11,98566.94,159.12
1783575967,190,98567.0,26.06,159.11,98566.95,159.11
1783575967,191,98566.0,26.06,159.2,98566.8,159.13
1783575967,192,98568.0,26.06,159.02,98566.99,159.11
1783575967,193,98566.0,26.05,159.2,98566.84,159.13
1783575967,194,98565.0,26.06,159.29,98566.54,159.16
1783575967,195,98569.0,26.06,158.94,98566.94,159.12
1783575967,196,98566.0,26.05,159.2,98567.53,159.07
1783575968,197,98569.0,26.05,158.94,98567.77,159.05
1783575968,198,98569.0,26.05,158.94,98567.96,159.04
1783575968,199,98568.0,26.05,159.03,98567.97,159.04
1783575968,200,98569.0,26.05,158.94,98568.13,159.02
1783575968,201,98569.0,26.05,158.94,98568.27,159.01
1783575968,202,98571.0,26.05,158.77,98568.71,158.97
1783575968,203,98571.0,26.04,158.77,98569.08,158.94
1783575968,204,98569.0,26.04,158.94,98569.04,158.94
1783575969,205,98570.0,26.04,158.86,98569.2,158.93
1783575969,206,98569.0,26.03,158.94,98569.16,158.93
1783575969,207,98569.0,26.03,158.94,98569.14,158.93
1783575969,208,98571.0,26.03,158.77,98569.44,158.91
1783575969,209,98572.0,26.03,158.68,98569.85,158.87
1783575969,210,98571.0,26.02,158.77,98570.04,158.85
1783575969,211,98574.0,26.02,158.5,98570.67,158.8
1783575970,212,98574.0,26.01,158.5,98572.04,158.68
1783575970,213,98575.0,26.02,158.41,98572.52,158.63
1783575970,214,98574.0,26.01,158.5,98572.75,158.61
1783575970,215,98574.0,26.01,158.5,98572.95,158.59
1783575970,216,98573.0,26.01,158.59,98572.96,158.59
1783575970,217,98577.0,26.01,158.23,98573.61,158.53
1783575970,218,98576.0,26.01,158.32,98573.99,158.5
1783575970,219,98576.0,26.01,158.32,98574.31,158.47
1783575971,220,98578.0,25.99,158.14,98575.41,158.37
1783575971,221,98576.0,25.99,158.32,98575.5,158.36
1783575971,222,98579.0,25.98,158.06,98576.06,158.32
1783575971,223,98578.0,25.98,158.14,98576.38,158.29
1783575971,224,98579.0,25.98,158.06,98576.8,158.25
1783575971,225,98578.0,25.97,158.14,98576.99,158.23
1783575971,226,98578.0,25.97,158.14,98577.16,158.22
1783575971,227,98579.0,25.97,158.06,98577.45,158.19
1783575972,228,98578.0,25.96,158.14,98577.53,158.18
1783575972,229,98579.0,25.96,158.05,98577.77,158.16
1783575972,230,98576.0,25.96,158.32,98577.48,158.18
1783575972,231,98580.0,25.96,157.96,98577.89,158.15
1783575972,232,98580.0,25.96,157.96,98578.23,158.12
1783575972,233,98580.0,25.96,157.96,98578.51,158.09
1783575972,234,98579.0,25.96,158.05,98578.59,158.08
1783575972,235,98581.0,25.96,157.87,98578.98,158.05
1783575973,236,98579.0,25.95,158.04,98578.55,158.08
1783575973,237,98580.0,25.95,157.95,98578.79,158.06
1783575973,238,98581.0,25.95,157.86,98579.14,158.03
1783575973,239,98581.0,25.95,157.86,98579.44,158.0
1783575973,240,98578.0,25.95,158.13,98579.2,158.02
1783575973,241,98583.0,25.95,157.69,98579.81,157.97
1783575973,242,98582.0,25.95,157.78,98580.16,157.94
1783575973,243,98580.0,25.94,157.95,98580.14,157.93
1783575974,244,98582.0,25.94,157.77,98580.39,157.91
1783575974,245,98583.0,25.94,157.68,98580.81,157.87
1783575974,246,98580.0,25.94,157.94,98580.68,157.88
1783575974,247,98581.0,25.94,157.85,98580.73,157.88
1783575974,248,98581.0,25.93,157.85,98580.77,157.87
1783575974,249,98581.0,25.94,157.85,98580.81,157.87
1783575974,250,98579.0,25.93,158.03,98580.52,157.9
1783575975,251,98578.0,25.93,158.12,98580.12,157.93
1783575975,252,98582.0,25.93,157.76,98581.01,157.85
1783575975,253,98580.0,25.93,157.94,98580.84,157.86
1783575975,254,98578.0,25.93,158.11,98580.39,157.9
1783575975,255,98579.0,25.93,158.02,98580.16,157.92
1783575975,256,98582.0,25.93,157.76,98580.46,157.9
1783575975,257,98581.0,25.93,157.84,98580.55,157.88
1783575976,258,98581.0,25.93,157.84,98580.62,157.88
1783575976,259,98581.0,25.93,157.84,98580.68,157.87
1783575976,260,98581.0,25.93,157.84,98580.44,157.89
1783575976,261,98580.0,25.93,157.93,98580.37,157.89
1783575976,262,98582.0,25.93,157.75,98580.63,157.87
1783575976,263,98583.0,25.93,157.66,98581.02,157.84
1783575976,264,98581.0,25.93,157.84,98581.02,157.84
1783575976,265,98580.0,25.92,157.93,98580.85,157.85
1783575977,266,98582.0,25.92,157.75,98581.04,157.83
1783575977,267,98581.0,25.92,157.84,98581.03,157.83
1783575977,268,98580.0,25.92,157.92,98580.6,157.87
1783575977,269,98582.0,25.92,157.74,98580.83,157.85
1783575977,270,98580.0,25.91,157.92,98580.7,157.86
1783575977,271,98578.0,25.92,158.1,98580.27,157.9
1783575977,272,98581.0,25.92,157.83,98580.38,157.89
1783575978,273,98580.0,25.91,157.92,98580.32,157.89
1783575978,274,98579.0,25.91,158.01,98580.11,157.91
1783575978,275,98580.0,25.91,157.92,98580.09,157.91
1783575978,276,98573.0,25.91,158.53,98577.63,158.12
1783575978,277,98576.0,25.91,158.27,98577.37,158.15
1783575978,278,98574.0,25.9,158.44,98576.83,158.19
1783575978,279,98572.0,25.9,158.62,98576.05,158.26
1783575979,280,98571.0,25.9,158.71,98575.24,158.33
1783575979,281,98569.0,25.89,158.89,98574.24,158.42
1783575979,282,98568.0,25.89,158.97,98573.24,158.51
1783575979,283,98566.0,25.88,159.15,98572.08,158.61
1783575979,284,98567.0,25.88,159.06,98569.51,158.84
1783575979,285,98567.0,25.88,159.06,98569.11,158.88
1783575979,286,98567.0,25.87,159.07,98568.77,158.91
1783575979,287,98566.0,25.88,159.16,98568.33,158.95
1783575980,288,98566.0,25.87,159.16,98567.95,158.98
1783575980,289,98565.0,25.87,159.24,98567.48,159.02
1783575980,290,98565.0,25.87,159.24,98567.08,159.06
1783575980,291,98566.0,25.87,159.16,98566.91,159.08
1783575980,292,98567.0,25.87,159.07,98566.82,159.08
1783575980,293,98567.0,25.87,159.07,98566.85,159.08
1783575980,294,98567.0,25.87,159.07,98566.88,159.08
1783575981,295,98567.0,25.86,159.07,98566.9,159.08
1783575981,296,98567.0,25.87,159.07,98566.91,159.07
1783575981,297,98566.0,25.87,159.16,98566.77,159.09
1783575981,298,98566.0,25.87,159.16,98566.64,159.1
1783575981,299,98566.0,25.86,159.16,98566.54,159.11
1783575981,300,98566.0,25.86,159.16,98566.02,159.15
1783575981,301,98568.0,25.86,158.98,98566.34,159.13
1783575981,302,98567.0,25.86,159.07,98566.45,159.12
1783575982,303,98565.0,25.86,159.25,98566.21,159.14
1783575982,304,98568.0,25.86,158.98,98566.5,159.12
1783575982,305,98567.0,25.86,159.07,98566.58,159.11
1783575982,306,98565.0,25.86,159.25,98566.33,159.13
1783575982,307,98565.0,25.86,159.25,98566.12,159.15
1783575982,308,98567.0,25.86,159.07,98566.54,159.11
1783575982,309,98569.0,25.86,158.9,98566.94,159.08
1783575983,310,98567.0,25.86,159.08,98566.95,159.08
1783575983,311,98568.0,25.86,158.99,98567.12,159.07
1783575983,312,98567.0,25.87,159.08,98567.1,159.07
1783575983,313,98568.0,25.86,158.99,98567.24,159.06
1783575983,314,98565.0,25.87,159.25,98566.88,159.09
1783575983,315,98568.0,25.87,158.99,98567.06,159.07
1783575983,316,98565.0,25.87,159.26,98566.49,159.13
1783575984,317,98568.0,25.87,159.0,98566.73,159.11
1783575984,318,98567.0,25.87,159.08,98566.77,159.1
1783575984,319,98567.0,25.87,159.08,98566.81,159.1
1783575984,320,98568.0,25.87,159.0,98567.0,159.08
1783575984,321,98570.0,25.87,158.82,98567.48,159.04
1783575984,322,98567.0,25.87,159.08,98567.41,159.05
1783575984,323,98568.0,25.87,159.0,98567.5,159.04
1783575984,324,98568.0,25.88,159.0,98567.59,159.04
1783575985,325,98569.0,25.88,158.91,98567.81,159.02
1783575985,326,98572.0,25.88,158.65,98568.48,158.96
1783575985,327,98574.0,25.88,158.47,98569.37,158.88
1783575985,328,98571.0,25.87,158.74,98569.63,158.86
1783575985,329,98574.0,25.87,158.47,98570.34,158.79
1783575985,330,98575.0,25.86,158.38,98571.09,158.73
1783575985,331,98577.0,25.86,158.21,98572.03,158.64
1783575986,332,98579.0,25.83,158.03,98575.46,158.34
1783575986,333,98580.0,25.83,157.94,98576.19,158.28
1783575986,334,98580.0,25.82,157.94,98576.8,158.22
1783575986,335,98582.0,25.81,157.76,98577.63,158.15
1783575986,336,98581.0,25.81,157.85,98578.17,158.1
1783575986,337,98582.0,25.81,157.76,98578.79,158.05
1783575986,338,98581.0,25.81,157.85,98579.14,158.02
1783575986,339,98582.0,25.8,157.76,98579.6,157.98
1783575987,340,98582.0,25.8,157.76,98580.66,157.88
1783575987,341,98580.0,25.8,157.94,98580.55,157.89
1783575987,342,98582.0,25.81,157.76,98580.79,157.87
1783575987,343,98582.0,25.8,157.76,98580.98,157.85
1783575987,344,98578.0,25.8,158.11,98580.51,157.89
1783575987,345,98584.0,25.81,157.58,98581.07,157.84
1783575987,346,98581.0,25.8,157.85,98581.06,157.84
1783575987,347,98582.0,25.8,157.76,98581.21,157.83
1783575988,348,98582.0,25.81,157.75,98581.63,157.79
1783575988,349,98582.0,25.81,157.75,98581.69,157.78
1783575988,350,98581.0,25.81,157.84,98581.58,157.79
