unix_time,sample_id,pressure_pa,temperature_c,height_m,kf_pressure_pa,kf_height_m
1783575952,80,98574.71,23.98,158.4,98574.98,158.38
1783575952,81,98574.71,23.98,158.4,98574.98,158.38
1783575952,82,98575.04,23.98,158.37,98575.0,158.38
1783575952,83,98574.71,23.98,158.4,98574.95,158.38
1783575952,84,98574.62,23.98,158.41,98574.82,158.39
1783575953,85,98574.95,23.98,158.38,98574.86,158.39
1783575953,86,98574.95,23.98,158.38,98574.89,158.39
1783575953,87,98574.84,23.97,158.39,98574.9,158.38
1783575953,88,98575.16,23.97,158.36,98574.97,158.37
1783575953,89,98575.16,23.97,158.36,98575.02,158.37
1783575953,90,98575.07,23.97,158.37,98575.05,158.37
1783575953,91,98575.4,23.97,158.34,98575.13,158.36
1783575954,92,98575.55,23.97,158.32,98575.41,158.34
1783575954,93,98575.87,23.97,158.3,98575.52,158.33
1783575954,94,98575.87,23.97,158.3,98575.61,158.32
1783575954,95,98575.77,23.96,158.3,98575.66,158.31
1783575954,96,98575.77,23.96,158.3,98575.7,158.31
1783575954,97,98576.1,23.96,158.27,98575.8,158.3
1783575954,98,98575.99,23.96,158.28,98575.85,158.29
1783575954,99,98575.99,23.96,158.28,98575.9,158.29
1783575955,100,98575.9,23.96,158.29,98575.95,158.28
1783575955,101,98575.84,23.96,158.29,98575.94,158.28
1783575955,102,98576.16,23.96,158.26,98576.0,158.28
1783575955,103,98576.48,23.96,158.24,98576.12,158.27
1783575955,104,98576.38,23.95,158.24,98576.2,158.26
1783575955,105,98576.38,23.95,158.24,98576.25,158.25
1783575955,106,98576.7,23.95,158.21,98576.36,158.24
1783575955,107,98576.28,23.95,158.25,98576.36,158.24
1783575956,108,98576.51,23.95,158.23,98576.59,158.22
1783575956,109,98576.51,23.95,158.23,98576.59,158.22
1783575956,110,98576.83,23.95,158.2,98576.66,158.22
1783575956,111,98576.41,23.95,158.24,98576.62,158.22
1783575956,112,98576.73,23.95,158.21,98576.66,158.22
1783575956,113,98577.05,23.95,158.18,98576.76,158.21
1783575956,114,98576.98,23.94,158.18,98576.83,158.19
1783575956,115,98576.98,23.94,158.18,98576.88,158.19
1783575957,116,98577.21,23.94,158.16,98577.1,158.17
1783575957,117,98576.79,23.94,158.2,98577.05,158.17
1783575957,118,98577.11,23.94,158.17,98577.09,158.17
1783575957,119,98577.43,23.94,158.14,98577.18,158.16
1783575957,120,98577.76,23.94,158.11,98577.32,158.15
1783575957,121,98577.34,23.94,158.15,98577.34,158.15
1783575957,122,98577.66,23.94,158.12,98577.43,158.14
1783575957,123,98577.23,23.93,158.15,98577.41,158.14
1783575958,124,98577.82,23.93,158.1,98577.59,158.12
1783575958,125,98577.4,23.93,158.14,98577.57,158.12
1783575958,126,98577.72,23.93,158.11,98577.62,158.12
1783575958,127,98577.62,23.93,158.12,98577.63,158.12
1783575958,128,98577.62,23.93,158.12,98577.65,158.12
1783575958,129,98577.62,23.93,158.12,98577.66,158.12
1783575958,130,98577.62,23.93,158.12,98577.66,158.12
1783575959,131,98576.87,23.92,158.18,98577.52,158.12
1783575959,132,98575.68,23.93,158.29,98576.8,158.19
1783575959,133,98575.35,23.93,158.32,98576.51,158.22
1783575959,134,98574.7,23.93,158.38,98576.14,158.25
1783575959,135,98574.05,23.93,158.43,98575.71,158.29
1783575959,136,98574.16,23.93,158.43,98575.4,158.32
1783575959,137,98573.51,23.93,158.48,98575.01,158.35
1783575960,138,98572.86,23.93,158.54,98574.56,158.39
1783575960,139,98572.21,23.93,158.6,98574.08,158.43
1783575960,140,98570.43,23.93,158.75,98572.25,158.59
1783575960,141,98570.11,23.93,158.78,98571.81,158.63
1783575960,142,98569.88,23.94,158.81,98571.41,158.67
1783575960,143,98569.24,23.94,158.86,98570.97,158.71
1783575960,144,98568.91,23.94,158.89,98570.55,158.75
1783575960,145,98569.01,23.94,158.88,98570.23,158.78
1783575961,146,98568.37,23.94,158.94,98569.85,158.81
1783575961,147,98568.46,23.94,158.93,98569.57,158.83
1783575961,148,98567.91,23.94,158.98,98568.67,158.91
1783575961,149,98567.59,23.94,159.01,98568.46,158.93
1783575961,150,98567.27,23.94,159.04,98568.23,158.95
1783575961,151,98566.95,23.94,159.07,98567.97,158.98
1783575961,152,98567.01,23.95,159.07,98567.77,159.0
1783575962,153,98566.68,23.95,159.1,98567.55,159.02
1783575962,154,98566.04,23.95,159.15,98567.24,159.05
1783575962,155,98566.13,23.95,159.14,98567.02,159.07
1783575962,156,98565.59,23.95,159.19,98566.24,159.13
1783575962,157,98565.27,23.95,159.22,98566.05,159.15
1783575962,158,98565.37,23.95,159.21,98565.91,159.16
1783575962,159,98565.04,23.95,159.24,98565.74,159.18
1783575962,160,98565.04,23.95,159.24,98565.61,159.19
1783575963,161,98564.72,23.95,159.27,98565.44,159.2
1783575963,162,98565.14,23.96,159.24,98565.38,159.21
1783575963,163,98565.14,23.96,159.24,98565.34,159.22
1783575963,164,98565.73,23.96,159.18,98565.48,159.21
1783575963,165,98565.41,23.96,159.21,98565.48,159.21
1783575963,166,98565.51,23.97,159.21,98565.5,159.21
1783575963,167,98565.18,23.97,159.24,98565.45,159.22
1783575964,168,98565.57,23.97,159.2,98565.48,159.21
1783575964,169,98565.25,23.97,159.23,98565.45,159.22
1783575964,170,98565.67,23.97,159.2,98565.51,159.21
1783575964,171,98565.67,23.97,159.2,98565.55,159.21
1783575964,172,98565.98,23.98,159.17,98565.81,159.19
1783575964,173,98565.71,23.98,159.2,98565.8,159.19
1783575964,174,98565.39,23.98,159.23,98565.73,159.2
1783575965,175,98565.49,23.98,159.22,98565.69,159.2
1783575965,176,98565.59,23.99,159.21,98565.67,159.21
1783575965,177,98566.01,23.99,159.18,98565.75,159.2
1783575965,178,98566.12,23.99,159.17,98565.84,159.19
1783575965,179,98565.85,23.99,159.19,98565.85,159.19
1783575965,180,98565.84,24.0,159.2,98565.9,159.19
1783575965,181,98565.93,24.0,159.19,98565.91,159.19
1783575965,182,98565.66,24.01,159.22,98565.86,159.2
1783575966,183,98565.77,24.01,159.21,98565.85,159.2
1783575966,184,98565.54,24.01,159.23,98565.8,159.21
1783575966,185,98565.65,24.01,159.22,98565.77,159.21
1783575966,186,98566.07,24.02,159.19,98565.84,159.21
1783575966,187,98565.74,24.02,159.22,98565.82,159.21
1783575966,188,98565.79,24.03,159.22,98565.75,159.22
1783575966,189,98565.88,24.03,159.21,98565.78,159.22
1783575967,190,98565.88,24.03,159.21,98565.81,159.21
1783575967,191,98565.95,24.03,159.2,98565.85,159.21
1783575967,192,98566.05,24.03,159.19,98565.9,159.21
1783575967,193,98565.83,24.04,159.22,98565.88,159.21
1783575967,194,98565.51,24.04,159.25,98565.8,159.22
1783575967,195,98565.51,24.04,159.25,98565.75,159.23
1783575967,196,98565.77,24.04,159.22,98565.85,159.22
1783575968,197,98566.52,24.05,159.16,98566.0,159.21
1783575968,198,98566.52,24.05,159.16,98566.12,159.2
1783575968,199,98566.52,24.05,159.16,98566.21,159.19
1783575968,200,98566.94,24.05,159.13,98566.38,159.18
1783575968,201,98566.94,24.05,159.13,98566.5,159.16
1783575968,202,98566.94,24.05,159.13,98566.6,159.16
1783575968,203,98566.94,24.05,159.13,98566.68,159.15
1783575968,204,98568.34,24.05,159.0,98567.51,159.08
1783575969,205,98568.34,24.05,159.0,98567.69,159.06
1783575969,206,98568.34,24.05,159.0,98567.83,159.05
1783575969,207,98568.66,24.05,158.97,98568.01,159.03
1783575969,208,98568.55,24.05,158.98,98568.13,159.02
1783575969,209,98568.55,24.05,158.98,98568.23,159.01
1783575969,210,98568.55,24.05,158.98,98568.3,159.01
1783575969,211,98568.88,24.05,158.95,98568.43,158.99
1783575970,212,98569.76,24.05,158.88,98569.05,158.94
1783575970,213,98570.08,24.05,158.85,98569.27,158.92
1783575970,214,98570.4,24.05,158.82,98569.52,158.9
1783575970,215,98570.3,24.04,158.82,98569.69,158.88
1783575970,216,98570.63,24.04,158.79,98569.89,158.86
1783575970,217,98571.27,24.04,158.74,98570.19,158.83
1783575970,218,98571.6,24.04,158.71,98570.49,158.81
1783575970,219,98571.6,24.04,158.71,98570.73,158.79
1783575971,220,98572.83,24.04,158.6,98571.71,158.7
1783575971,221,98573.48,24.04,158.54,98572.09,158.67
1783575971,222,98573.38,24.04,158.55,98572.38,158.64
1783575971,223,98573.7,24.04,158.52,98572.66,158.62
1783575971,224,98574.35,24.04,158.47,98573.03,158.58
1783575971,225,98574.68,24.04,158.44,98573.39,158.55
1783575971,226,98574.9,24.04,158.42,98573.72,158.52
1783575971,227,98575.23,24.04,158.39,98574.05,158.49
1783575972,228,98575.67,24.03,158.34,98574.93,158.41
1783575972,229,98575.6,24.03,158.35,98575.08,158.4
1783575972,230,98575.93,24.03,158.32,98575.27,158.38
1783575972,231,98575.83,24.03,158.33,98575.39,158.37
1783575972,232,98576.48,24.03,158.27,98575.63,158.35
1783575972,233,98576.38,24.02,158.28,98575.8,158.33
1783575972,234,98576.6,24.02,158.26,98575.98,158.31
1783575972,235,98576.6,24.02,158.26,98576.12,158.3
1783575973,236,98577.3,24.01,158.19,98576.72,158.24
1783575973,237,98577.63,24.01,158.16,98576.92,158.22
1783575973,238,98577.85,24.01,158.14,98577.13,158.21
1783575973,239,98577.76,24.01,158.15,98577.27,158.19
1783575973,240,98578.09,24.01,158.12,98577.45,158.18
1783575973,241,98577.98,24.01,158.13,98577.57,158.17
1783575973,242,98577.98,24.01,158.13,98577.66,158.16
1783575973,243,98577.91,24.0,158.13,98577.73,158.15
