unix_time,sample_id,pressure_pa,temperature_c,height_m,kf_pressure_pa,kf_height_m
1783575224,73,98591.03,25.43,158.86,98590.8,158.88
1783575224,74,98591.03,25.43,158.86,98590.8,158.88
1783575224,75,98590.98,25.44,158.86,98590.8,158.88
1783575225,76,98590.75,25.44,158.89,98590.82,158.88
1783575225,77,98590.84,25.44,158.88,98590.82,158.88
1783575225,78,98591.37,25.45,158.84,98590.92,158.88
1783575225,79,98591.11,25.45,158.86,98590.95,158.87
1783575225,80,98591.2,25.45,158.85,98591.0,158.87
1783575225,81,98591.3,25.45,158.84,98591.05,158.86
1783575225,82,98590.66,25.45,158.9,98590.97,158.87
1783575225,83,98590.75,25.46,158.9,98590.92,158.88
1783575226,84,98590.92,25.46,158.9,98590.92,158.88
1783575226,85,98590.59,25.46,158.91,98590.86,158.89
1783575226,86,98590.69,25.46,158.9,98590.82,158.89
1783575226,87,98591.11,25.47,158.87,98590.87,158.89
1783575226,88,98591.22,25.47,158.86,98590.93,158.89
1783575226,89,98591.31,25.47,158.85,98591.0,158.88
1783575226,90,98591.38,25.47,158.85,98591.07,158.87
1783575226,91,98591.8,25.48,158.81,98591.21,158.87
1783575226,92,98591.48,25.48,158.84,98591.26,158.86
1783575227,93,98591.25,25.48,158.84,98591.26,158.86
1783575227,94,98591.67,25.48,158.83,98591.35,158.85
1783575227,95,98591.67,25.48,158.83,98591.41,158.85
1783575227,96,98591.67,25.48,158.83,98591.46,158.84
1783575227,97,98591.25,25.48,158.86,98591.41,158.85
1783575227,98,98591.25,25.48,158.86,98591.38,158.85
1783575227,99,98590.92,25.48,158.89,98591.27,158.86
1783575227,100,98590.92,25.48,158.89,98591.2,158.87
1783575227,101,98590.92,25.48,158.89,98591.13,158.87
1783575228,102,98590.92,25.48,158.89,98591.13,158.87
1783575228,103,98590.92,25.48,158.89,98590.99,158.89
1783575228,104,98590.92,25.48,158.89,98590.97,158.89
1783575228,105,98590.92,25.48,158.89,98590.95,158.89
1783575228,106,98590.92,25.48,158.89,98590.94,158.89
1783575228,107,98591.25,25.48,158.86,98590.99,158.89
1783575228,108,98590.83,25.48,158.9,98590.95,158.89
1783575228,109,98590.83,25.48,158.9,98590.92,158.89
1783575229,110,98591.15,25.48,158.87,98590.96,158.89
1783575229,111,98591.05,25.47,158.87,98590.96,158.89
1783575229,112,98591.05,25.47,158.87,98591.04,158.88
