unix_time,sample_id,pressure_pa,temperature_c,height_m,kf_pressure_pa,kf_height_m
1783575363,202,98587.48,25.41,159.0,98588.17,158.94
1783575363,203,98587.7,25.41,158.98,98588.15,158.94
1783575363,204,98587.21,25.41,159.03,98588.01,158.96
1783575363,205,98587.44,25.4,159.0,98587.96,158.95
1783575363,206,98587.66,25.4,158.98,98587.98,158.95
1783575363,207,98587.18,25.4,159.02,98587.87,158.96
1783575363,208,98587.09,25.39,159.03,98587.77,158.97
1783575364,209,98586.95,25.38,159.03,98587.45,158.99
1783575364,210,98586.85,25.38,159.04,98587.39,158.99
1783575364,211,98586.75,25.38,159.05,98587.33,159.0
1783575364,212,98586.68,25.37,159.05,98587.27,159.0
1783575364,213,98586.91,25.37,159.03,98587.27,159.0
1783575364,214,98586.8,25.37,159.04,98587.25,159.0
1783575364,215,98586.62,25.36,159.05,98587.2,159.0
1783575365,216,98586.55,25.36,159.06,98587.13,159.01
1783575365,217,98586.48,25.35,159.06,98586.91,159.02
1783575365,218,98586.74,25.35,159.04,98586.97,159.02
1783575365,219,98586.96,25.35,159.02,98587.06,159.01
1783575365,220,98586.77,25.34,159.03,98587.09,159.0
1783575365,221,98586.66,25.34,159.04,98587.08,159.0
1783575365,222,98586.6,25.34,159.04,98587.06,159.0
1783575365,223,98586.18,25.33,159.07,98586.95,159.01
1783575366,224,98586.41,25.33,159.05,98586.92,159.01
1783575366,225,98586.7,25.32,159.02,98586.95,159.0
1783575366,226,98586.92,25.32,159.0,98587.04,158.99
1783575366,227,98586.82,25.32,159.01,98587.09,158.99
1783575366,228,98586.73,25.31,159.02,98587.1,158.98
1783575366,229,98586.98,25.31,158.99,98587.17,158.98
1783575366,230,98587.21,25.31,158.97,98587.28,158.97
1783575367,231,98587.12,25.31,158.98,98587.34,158.96
1783575367,232,98587.02,25.3,158.98,98587.38,158.95
1783575367,233,98587.4,25.3,158.95,98587.6,158.93
1783575367,234,98586.98,25.29,158.98,98587.55,158.93
1783575367,235,98587.21,25.29,158.96,98587.57,158.93
1783575367,236,98587.1,25.29,158.97,98587.56,158.93
1783575367,237,98587.04,25.29,158.98,98587.54,158.93
1783575368,238,98587.27,25.28,158.95,98587.59,158.92
1783575368,239,98587.07,25.28,158.97,98587.56,158.93
1783575368,240,98587.29,25.28,158.95,98587.6,158.92
1783575368,241,98587.26,25.27,158.95,98587.73,158.91
1783575368,242,98587.52,25.26,158.92,98587.79,158.9
1783575368,243,98587.32,25.26,158.94,98587.78,158.9
1783575368,244,98587.23,25.26,158.95,98587.75,158.9
1783575368,245,98587.13,25.25,158.95,98587.71,158.9
1783575369,246,98587.38,25.25,158.93,98587.74,158.89
1783575369,247,98587.29,25.25,158.93,98587.74,158.89
1783575369,248,98587.09,25.24,158.95,98587.7,158.89
1783575369,249,98587.66,25.23,158.89,98587.84,158.88
1783575369,250,98587.15,25.23,158.94,98587.78,158.88
1783575369,251,98587.41,25.23,158.91,98587.8,158.88
1783575369,252,98587.3,25.22,158.92,98587.8,158.87
1783575370,253,98587.21,25.22,158.92,98587.77,158.88
1783575370,254,98587.43,25.22,158.91,98587.8,158.87
1783575370,255,98586.95,25.21,158.94,98587.71,158.88
1783575370,256,98587.17,25.21,158.92,98587.7,158.88
1783575370,257,98586.71,25.2,158.96,98587.48,158.89
1783575370,258,98586.62,25.2,158.97,98587.38,158.9
1783575370,259,98586.84,25.19,158.94,98587.38,158.89
1783575371,260,98586.74,25.19,158.95,98587.34,158.9
1783575371,261,98587.0,25.19,158.93,98587.37,158.9
1783575371,262,98586.9,25.19,158.94,98587.37,158.9
1783575371,263,98586.8,25.18,158.94,98587.34,158.89
1783575371,264,98587.02,25.18,158.92,98587.38,158.89
1783575371,265,98587.74,25.17,158.85,98587.86,158.84
1783575371,266,98587.87,25.17,158.84,98587.98,158.83
1783575371,267,98588.1,25.17,158.82,98588.13,158.82
1783575372,268,98588.02,25.16,158.82,98588.23,158.8
1783575372,269,98588.59,25.16,158.77,98588.45,158.78
1783575372,270,98588.8,25.16,158.75,98588.66,158.77
1783575372,271,98588.71,25.16,158.76,98588.79,158.75
1783575372,272,98588.97,25.15,158.73,98588.95,158.73
1783575372,273,98589.54,25.14,158.68,98589.41,158.69
1783575372,274,98589.8,25.14,158.65,98589.63,158.67
1783575373,275,98589.71,25.14,158.66,98589.77,158.66
1783575373,276,98589.61,25.14,158.67,98589.86,158.65
1783575373,277,98589.51,25.13,158.67,98589.91,158.64
1783575373,278,98589.41,25.13,158.68,98589.91,158.64
1783575373,279,98589.66,25.13,158.66,98589.97,158.63
1783575373,280,98589.24,25.13,158.7,98589.91,158.64
1783575373,281,98589.6,25.12,158.66,98589.95,158.63
1783575373,282,98589.53,25.12,158.67,98589.97,158.63
1783575374,283,98589.43,25.11,158.67,98589.97,158.62
1783575374,284,98589.34,25.11,158.68,98589.94,158.62
1783575374,285,98589.66,25.11,158.65,98590.0,158.62
