unix_time,sample_id,pressure_pa,temperature_c,height_m,kf_pressure_pa,kf_height_m
1783575236,169,98590.0,26.98,158.93,98589.93,158.93
1783575236,170,98588.0,26.98,159.1,98589.57,158.96
1783575236,171,98589.0,26.97,159.01,98589.47,158.97
1783575236,172,98588.0,26.97,159.1,98589.2,159.0
1783575236,173,98589.0,26.97,159.01,98589.16,159.0
1783575236,174,98588.0,26.96,159.1,98589.02,159.01
1783575236,175,98591.0,26.96,158.83,98589.39,158.97
1783575236,176,98589.0,26.96,159.01,98589.32,158.98
1783575237,177,98589.0,26.96,159.01,98589.26,158.99
1783575237,178,98590.0,26.96,158.92,98589.4,158.97
1783575237,179,98587.0,26.96,159.19,98588.95,159.01
1783575237,180,98589.0,26.95,159.0,98588.96,159.01
1783575237,181,98591.0,26.95,158.83,98589.34,158.97
1783575237,182,98590.0,26.95,158.91,98589.46,158.96
1783575237,183,98591.0,26.94,158.83,98590.02,158.91
1783575237,184,98590.0,26.95,158.91,98590.02,158.91
1783575237,185,98591.0,26.95,158.83,98590.2,158.9
1783575238,186,98589.0,26.95,159.0,98589.98,158.91
1783575238,187,98590.0,26.95,158.91,98589.98,158.91
1783575238,188,98590.0,26.95,158.91,98589.98,158.91
1783575238,189,98588.0,26.94,159.09,98589.62,158.94
1783575238,190,98590.0,26.94,158.91,98589.69,158.94
1783575238,191,98590.0,26.94,158.91,98589.74,158.93
1783575238,192,98589.0,26.93,158.99,98589.58,158.94
1783575238,193,98589.0,26.92,158.99,98589.47,158.95
1783575239,194,98591.0,26.92,158.82,98589.75,158.93
1783575239,195,98590.0,26.91,158.9,98589.8,158.92
1783575239,196,98587.0,26.91,159.16,98589.28,158.96
1783575239,197,98589.0,26.91,158.99,98589.23,158.97
1783575239,198,98587.0,26.9,159.16,98588.81,159.0
1783575239,199,98589.0,26.9,158.99,98588.84,159.0
1783575239,200,98589.0,26.9,158.99,98588.88,159.0
1783575239,201,98590.0,26.89,158.89,98589.79,158.91
1783575240,202,98592.0,26.89,158.72,98590.2,158.88
1783575240,203,98589.0,26.89,158.98,98589.98,158.9
1783575240,204,98594.0,26.89,158.53,98590.72,158.82
1783575240,205,98591.0,26.89,158.8,98590.77,158.82
1783575240,206,98591.0,26.89,158.8,98590.81,158.82
1783575240,207,98590.0,26.89,158.89,98590.66,158.83
1783575240,208,98589.0,26.88,158.98,98590.36,158.86
1783575240,209,98589.0,26.88,158.98,98590.11,158.88
1783575240,210,98589.0,26.86,158.97,98589.66,158.91
1783575241,211,98590.0,26.86,158.88,98589.72,158.91
1783575241,212,98592.0,26.86,158.7,98590.14,158.87
1783575241,213,98593.0,26.86,158.61,98590.67,158.82
1783575241,214,98591.0,26.86,158.79,98590.73,158.81
1783575241,215,98591.0,26.86,158.79,98590.78,158.81
1783575241,216,98589.0,26.85,158.96,98590.45,158.83
1783575241,217,98592.0,26.86,158.69,98590.74,158.81
1783575241,218,98592.0,26.86,158.69,98590.98,158.79
1783575242,219,98589.0,26.85,158.96,98590.74,158.8
1783575242,220,98591.0,26.85,158.78,98590.79,158.8
1783575242,221,98590.0,26.85,158.87,98590.64,158.81
1783575242,222,98588.0,26.84,159.04,98590.16,158.85
1783575242,223,98588.0,26.84,159.04,98589.76,158.88
1783575242,224,98589.0,26.84,158.95,98589.62,158.9
1783575242,225,98590.0,26.84,158.86,98589.69,158.89
1783575242,226,98590.0,26.83,158.86,98589.74,158.88
1783575242,227,98591.0,26.83,158.77,98589.98,158.86
1783575243,228,98591.0,26.83,158.76,98590.27,158.83
1783575243,229,98591.0,26.83,158.76,98590.4,158.82
1783575243,230,98591.0,26.83,158.76,98590.51,158.81
1783575243,231,98592.0,26.83,158.67,98590.78,158.78
1783575243,232,98588.0,26.83,159.02,98590.27,158.82
1783575243,233,98589.0,26.83,158.93,98590.03,158.84
1783575243,234,98590.0,26.82,158.84,98590.02,158.84
1783575243,235,98591.0,26.82,158.75,98590.2,158.82
1783575243,236,98590.0,26.82,158.84,98590.16,158.83
1783575244,237,98592.0,26.81,158.66,98590.03,158.83
1783575244,238,98588.0,26.81,159.01,98589.66,158.87
1783575244,239,98589.0,26.81,158.92,98589.53,158.88
1783575244,240,98591.0,26.81,158.74,98589.8,158.85
1783575244,241,98589.0,26.81,158.92,98589.66,158.86
1783575244,242,98589.0,26.81,158.92,98589.53,158.87
1783575244,243,98591.0,26.81,158.74,98589.8,158.84
1783575244,244,98589.0,26.81,158.91,98589.66,158.85
1783575245,245,98589.0,26.81,158.91,98589.53,158.87
1783575245,246,98590.0,26.8,158.82,98589.9,158.83
1783575245,247,98589.0,26.8,158.91,98589.73,158.84
1783575245,248,98590.0,26.8,158.81,98589.78,158.83
1783575245,249,98590.0,26.79,158.81,98589.82,158.83
1783575245,250,98590.0,26.79,158.81,98589.85,158.83
1783575245,251,98591.0,26.79,158.72,98590.06,158.8
1783575245,252,98590.0,26.78,158.81,98590.05,158.8
1783575245,253,98592.0,26.78,158.63,98590.41,158.77
1783575246,254,98589.0,26.78,158.9,98590.16,158.79
1783575246,255,98591.0,26.78,158.71,98589.63,158.84
1783575246,256,98589.0,26.78,158.89,98589.52,158.85
