unix_time,sample_id,pressure_pa,temperature_c,height_m,kf_pressure_pa,kf_height_m
1783574505,335,98603.64,25.31,158.78,98603.66,158.78
1783574505,336,98603.64,25.31,158.78,98603.66,158.78
1783574505,336,98603.64,25.31,158.78,98603.66,158.78
1783574505,338,98603.73,25.32,158.78,98603.52,158.8
1783574505,339,98603.73,25.32,158.78,98603.57,158.79
1783574505,340,98603.41,25.32,158.81,98603.53,158.8
1783574505,341,98603.41,25.32,158.81,98603.5,158.8
1783574505,342,98603.09,25.32,158.83,98603.39,158.81
1783574505,343,98603.09,25.32,158.83,98603.31,158.81
1783574505,344,98603.19,25.32,158.83,98603.28,158.82
1783574506,345,98603.19,25.32,158.83,98603.26,158.82
1783574506,345,98603.19,25.32,158.83,98603.26,158.82
1783574506,347,98602.86,25.32,158.85,98603.01,158.84
1783574506,348,98603.19,25.32,158.83,98603.05,158.84
1783574506,349,98602.86,25.32,158.85,98603.0,158.84
1783574506,350,98602.86,25.32,158.85,98602.96,158.85
1783574506,351,98602.86,25.32,158.85,98602.93,158.85
1783574506,352,98602.53,25.32,158.88,98602.82,158.86
1783574507,353,98602.86,25.32,158.85,98602.83,158.86
1783574507,354,98602.86,25.32,158.85,98602.84,158.86
1783574507,354,98602.86,25.32,158.85,98602.84,158.86
1783574507,356,98602.96,25.32,158.85,98603.06,158.84
1783574507,357,98602.96,25.32,158.85,98603.03,158.84
1783574507,358,98602.96,25.32,158.85,98603.01,158.84
1783574507,359,98602.96,25.32,158.85,98602.99,158.84
1783574507,360,98602.64,25.32,158.87,98602.9,158.85
1783574508,361,98602.64,25.32,158.87,98602.83,158.86
1783574508,362,98602.64,25.32,158.87,98602.77,158.86
1783574508,363,98602.73,25.32,158.87,98602.76,158.86
1783574508,363,98602.73,25.32,158.87,98602.76,158.86
1783574508,365,98602.73,25.32,158.87,98602.73,158.87
1783574508,366,98603.06,25.32,158.84,98602.82,158.86
1783574508,367,98603.06,25.32,158.84,98602.88,158.85
1783574508,368,98603.06,25.32,158.84,98602.93,158.85
1783574508,369,98603.06,25.32,158.84,98602.96,158.85
1783574509,370,98603.06,25.32,158.84,98602.98,158.84
1783574509,371,98602.73,25.32,158.87,98602.91,158.85
1783574509,372,98602.73,25.32,158.87,98602.87,158.85
1783574509,372,98602.73,25.32,158.87,98602.87,158.85
1783574509,374,98603.45,25.33,158.81,98603.18,158.83
1783574509,375,98603.45,25.33,158.81,98603.25,158.83
1783574509,376,98603.45,25.33,158.81,98603.3,158.82
1783574509,377,98603.06,25.32,158.84,98603.24,158.82
1783574510,378,98603.77,25.33,158.78,98603.37,158.81
1783574510,379,98603.77,25.33,158.78,98603.47,158.81
1783574510,380,98603.77,25.33,158.78,98603.55,158.8
1783574510,381,98603.77,25.33,158.78,98603.6,158.79
1783574510,381,98603.77,25.33,158.78,98603.6,158.79
1783574510,383,98603.77,25.33,158.78,98603.76,158.78
1783574510,384,98603.77,25.33,158.78,98603.76,158.78
